MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
MTR01849,South,Residential,2025-08-29,464.86,68.74,161,Active,5.32
MTR01850,South,Residential,2025-11-30,814.5,111.97,56,Active,4.33
MTR01851,North,Industrial,2025-03-23,1054.92,108.3,193,Faulty,8.31
MTR01852,South,Commercial,2025-06-10,962.41,35.9,262,Active,9.64
MTR01853,North,Commercial,2025-02-21,451.89,104.96,48,Active,4.34
MTR01854,East,Commercial,2025-10-27,699.2,82.02,287,Active,4.12
MTR01855,Central,Commercial,2025-07-13,906.45,58.12,212,Faulty,8.13
MTR01856,West,Commercial,2025-03-27,196.68,33.12,75,Active,5.93
MTR01857,North,Industrial,2025-02-20,1020.05,76.13,282,Faulty,11.73
MTR01858,Central,Commercial,2025-06-04,646.8,51.19,30,Faulty,7.39
MTR01859,North,Residential,2025-03-18,790.4,102.11,290,Faulty,5.4
MTR01860,North,Commercial,2025-08-28,1036.63,133.13,37,Active,9.65
MTR01861,Central,Industrial,2025-01-06,1094.21,64.9,148,Faulty,9.94
MTR01862,East,Residential,2025-10-06,1133.85,54.92,245,Faulty,4.08
MTR01863,North,Industrial,2025-03-13,1142.93,17.54,120,Active,10.94
MTR01864,East,Residential,2025-12-14,692.35,31.76,125,Active,9.47
MTR01865,South,Commercial,2025-04-16,1176.15,148.22,89,Faulty,5.09
MTR01866,South,Commercial,2025-01-06,887.14,116.7,157,Faulty,12.08
MTR01867,South,Industrial,2025-04-04,808.78,89.01,16,Active,11.32
MTR01868,East,Industrial,2025-10-16,357.4,48.18,284,Faulty,3.76
MTR01869,South,Commercial,2025-04-16,1179.03,118.92,199,Faulty,10.82
MTR01870,Central,Commercial,2025-06-26,365.28,137.48,172,Active,4.59
MTR01871,East,Industrial,2025-07-12,613.41,48.78,231,Faulty,6.27
MTR01872,North,Residential,2025-08-07,1108.34,138.69,247,Faulty,6.26
MTR01873,South,Industrial,2025-05-08,811.97,46.79,139,Active,5.1
MTR01874,West,Commercial,2025-07-01,953.61,56.79,141,Active,6.72
MTR01875,South,Industrial,2025-01-15,551.63,87.77,64,Faulty,3.59
MTR01876,Central,Commercial,2025-09-17,886.15,8.06,130,Faulty,4.25
MTR01877,East,Commercial,2025-02-25,1131.08,69.45,212,Active,5.84
MTR01878,Central,Commercial,2025-12-24,934.3,122.8,191,Faulty,4.11
MTR01879,North,Commercial,2025-12-09,781.28,98.97,210,Active,6.22
MTR01880,East,Commercial,2025-03-17,180.06,104.45,59,Active,11.04
MTR01881,North,Industrial,2025-01-30,1010.82,97.69,239,Faulty,10.52
MTR01882,South,Industrial,2025-03-09,439.66,114.96,237,Active,9.32
MTR01883,East,Commercial,2025-07-31,783.33,103.26,295,Faulty,11.44
MTR01884,Central,Industrial,2025-05-11,934.36,79.4,102,Active,11.35
MTR01885,North,Residential,2025-06-05,315.97,80.56,266,Faulty,10.04
MTR01886,North,Commercial,2025-07-22,96.87,25.9,284,Faulty,7.94
MTR01887,South,Residential,2025-12-05,1100.37,148.99,78,Faulty,12.11
MTR01888,North,Industrial,2025-09-28,340.39,13.12,108,Faulty,10.0
MTR01889,Central,Commercial,2025-05-07,512.44,71.47,139,Faulty,10.76
MTR01890,South,Residential,2025-05-23,1157.94,9.15,273,Faulty,10.36
MTR01891,Central,Commercial,2025-11-14,420.44,133.53,102,Faulty,4.66
MTR01892,North,Residential,2025-09-18,169.75,87.93,183,Faulty,4.18
MTR01893,South,Industrial,2025-03-28,517.44,14.4,89,Active,5.61
MTR01894,West,Commercial,2025-11-26,764.2,70.19,130,Active,6.46
MTR01895,West,Residential,2025-04-06,1119.04,37.74,277,Active,4.22
MTR01896,North,Industrial,2025-08-31,643.14,50.59,34,Active,10.41
MTR01897,North,Industrial,2025-05-15,1122.96,52.42,72,Faulty,8.34
MTR01898,East,Commercial,2025-04-04,590.86,52.15,263,Faulty,10.48
MTR01899,East,Industrial,2025-02-07,89.4,109.49,39,Faulty,4.56
MTR01900,West,Residential,2025-07-02,523.75,33.85,76,Active,10.2
MTR01901,East,Industrial,2025-12-01,770.6,92.67,110,Faulty,5.63
MTR01902,Central,Industrial,2025-05-24,385.51,107.17,52,Faulty,9.49
MTR01903,South,Industrial,2025-09-08,343.25,141.16,284,Active,5.43
MTR01904,East,Residential,2025-11-12,937.1,87.64,288,Faulty,11.57
MTR01905,North,Residential,2025-06-22,386.62,146.97,78,Faulty,5.12
MTR01906,North,Residential,2025-10-18,350.24,122.7,88,Active,11.46
MTR01907,North,Residential,2025-02-04,209.22,12.39,213,Active,9.17
MTR01908,South,Commercial,2025-03-18,653.1,74.17,248,Active,12.37
MTR01909,North,Residential,2025-11-01,547.91,30.99,103,Faulty,5.5
MTR01910,South,Industrial,2025-09-14,796.23,40.43,286,Active,4.6
MTR01911,South,Industrial,2025-08-17,440.35,135.84,184,Active,11.2
MTR01912,North,Commercial,2025-04-02,306.64,90.63,297,Faulty,5.73
MTR01913,North,Residential,2025-10-21,53.22,65.43,101,Active,8.69
MTR01914,South,Commercial,2025-10-07,703.99,99.61,185,Faulty,5.68
MTR01915,Central,Commercial,2025-06-17,62.62,60.04,15,Faulty,7.7
MTR01916,North,Industrial,2025-12-24,368.06,125.57,74,Faulty,7.67
MTR01917,Central,Residential,2025-01-17,268.5,125.35,7,Active,5.33
MTR01918,Central,Residential,2025-07-13,124.12,86.14,175,Faulty,12.03
MTR01919,West,Industrial,2025-12-24,610.22,106.78,189,Active,11.74
MTR01920,East,Residential,2025-05-09,301.93,81.36,136,Active,9.42
MTR01921,West,Commercial,2025-12-09,823.6,127.89,277,Faulty,5.6
MTR01922,East,Industrial,2025-04-08,1161.98,5.44,124,Active,9.47
MTR01923,Central,Industrial,2025-05-02,570.18,44.87,175,Active,5.97
MTR01924,East,Industrial,2025-02-10,413.6,49.21,171,Active,6.58
MTR01925,North,Residential,2025-02-28,660.53,41.66,94,Active,9.68
MTR01926,East,Residential,2025-04-08,550.98,48.36,138,Faulty,8.94
MTR01927,North,Commercial,2025-10-09,497.96,81.84,226,Active,10.17
MTR01928,North,Residential,2025-04-21,67.78,8.42,292,Faulty,4.9
MTR01929,East,Residential,2025-01-21,615.84,97.66,131,Active,4.53
MTR01930,Central,Commercial,2025-06-06,529.0,58.05,245,Faulty,4.3
MTR01931,West,Industrial,2025-02-27,168.68,46.61,281,Faulty,6.11
MTR01932,Central,Industrial,2025-12-22,559.16,6.18,230,Faulty,12.06
MTR01933,East,Commercial,2025-11-29,799.21,91.62,149,Active,8.26
MTR01934,East,Industrial,2025-01-29,66.76,57.23,196,Active,4.62
MTR01935,Central,Industrial,2025-08-07,366.2,125.94,143,Faulty,9.54
MTR01936,South,Commercial,2025-10-05,148.71,140.28,271,Faulty,11.94
MTR01937,East,Industrial,2025-01-03,804.85,59.46,52,Active,12.02
MTR01938,West,Industrial,2025-07-02,534.07,80.35,178,Faulty,8.66
MTR01939,East,Commercial,2025-11-03,990.8,116.65,285,Active,6.34
MTR01940,East,Industrial,2025-07-09,404.33,113.97,106,Faulty,6.26
MTR01941,East,Industrial,2025-05-01,600.79,115.29,299,Faulty,3.78
MTR01942,South,Residential,2025-10-01,563.6,140.76,199,Faulty,12.04
MTR01943,South,Commercial,2025-07-16,852.43,125.14,242,Active,5.54
MTR01944,Central,Residential,2025-04-14,567.9,26.66,182,Faulty,10.16
MTR01945,South,Residential,2025-03-13,218.11,9.81,88,Active,10.29
MTR01946,North,Industrial,2025-08-17,878.13,130.62,121,Active,11.49
MTR01947,Central,Industrial,2025-12-26,748.94,65.6,33,Faulty,7.49
MTR01948,North,Residential,2025-11-18,251.21,87.11,120,Active,8.42
MTR01949,Central,Residential,2025-01-26,323.3,92.94,232,Faulty,10.68
MTR01950,North,Commercial,2025-08-04,582.9,148.54,69,Active,7.74
MTR01951,East,Commercial,2025-01-22,237.18,65.39,100,Faulty,6.56
MTR01952,Central,Industrial,2025-03-02,410.42,15.37,30,Active,11.09
MTR01953,West,Industrial,2025-07-05,648.98,103.13,216,Faulty,9.79
MTR01954,West,Industrial,2025-08-26,488.08,22.79,291,Active,5.24
MTR01955,South,Residential,2025-04-24,296.43,91.26,180,Faulty,10.9
MTR01956,Central,Commercial,2025-04-20,758.65,8.7,172,Faulty,8.01
MTR01957,East,Commercial,2025-10-11,650.89,7.85,118,Active,10.83
MTR01958,South,Industrial,2025-10-26,365.85,108.95,182,Faulty,9.72
MTR01959,South,Residential,2025-06-07,210.23,36.23,260,Active,7.76
MTR01960,Central,Commercial,2025-09-30,128.93,46.39,172,Faulty,3.7
MTR01961,North,Commercial,2025-01-13,646.83,34.82,6,Active,3.53
MTR01962,West,Residential,2025-04-27,600.91,46.2,96,Active,10.09
MTR01963,East,Residential,2025-12-26,693.43,50.2,57,Active,4.49
MTR01964,East,Industrial,2025-09-21,398.04,133.81,254,Faulty,8.0
MTR01965,North,Residential,2025-04-11,479.14,75.39,39,Faulty,10.59
MTR01966,South,Commercial,2025-01-13,331.42,145.85,244,Faulty,7.09
MTR01967,West,Residential,2025-09-24,933.49,81.39,257,Faulty,10.1
MTR01968,North,Residential,2025-07-27,406.07,85.45,135,Active,5.01
MTR01969,Central,Commercial,2025-09-24,128.84,19.57,107,Active,8.58
MTR01970,South,Commercial,2025-09-22,346.61,132.52,257,Active,8.18
MTR01971,North,Industrial,2025-01-13,1173.14,35.96,232,Active,4.29
MTR01972,North,Residential,2025-09-13,185.16,107.86,15,Faulty,7.68
MTR01973,North,Residential,2025-09-14,1170.3,123.03,137,Faulty,8.13
MTR01974,Central,Residential,2025-12-19,643.2,47.16,294,Faulty,7.38
MTR01975,South,Residential,2025-02-22,101.97,94.99,43,Faulty,10.24
MTR01976,Central,Residential,2025-04-02,548.86,122.51,84,Active,7.1
MTR01977,East,Industrial,2025-08-03,440.25,104.43,114,Faulty,11.64
MTR01978,North,Commercial,2025-05-30,72.89,49.19,2,Active,8.37
MTR01979,Central,Commercial,2025-11-10,962.41,88.23,282,Active,7.43
MTR01980,Central,Industrial,2025-05-06,315.14,42.87,119,Faulty,9.4
MTR01981,Central,Commercial,2025-06-20,361.57,81.87,52,Active,5.75
MTR01982,West,Residential,2025-02-01,1039.25,128.23,21,Faulty,6.31
MTR01983,Central,Industrial,2025-12-24,529.77,35.97,81,Active,9.4
MTR01984,North,Commercial,2025-10-19,678.61,144.38,109,Faulty,7.9
MTR01985,West,Residential,2025-10-30,400.36,122.66,112,Active,11.51
MTR01986,Central,Residential,2025-04-14,103.5,103.41,208,Faulty,4.62
MTR01987,East,Residential,2025-03-20,425.88,11.53,170,Active,10.14
MTR01988,Central,Residential,2025-04-12,874.26,106.3,113,Active,4.06
MTR01989,Central,Industrial,2025-05-23,321.14,88.55,170,Active,12.32
MTR01990,South,Residential,2025-03-11,702.56,82.06,295,Faulty,8.71
MTR01991,East,Commercial,2025-09-01,694.5,107.91,144,Faulty,6.53
MTR01992,West,Commercial,2025-11-28,582.0,90.5,152,Faulty,6.59
MTR01993,East,Residential,2025-04-19,473.84,62.48,174,Faulty,4.73
MTR01994,East,Commercial,2025-01-15,1089.6,12.54,260,Faulty,6.37
MTR01995,North,Residential,2025-12-14,1171.39,12.06,215,Active,4.06
MTR01996,North,Industrial,2025-05-15,948.79,85.44,210,Active,4.32
MTR01997,East,Industrial,2025-08-24,1047.35,73.3,91,Active,6.69
MTR01998,South,Residential,2025-08-12,171.9,22.91,28,Faulty,7.93
MTR01999,West,Residential,2025-04-06,289.23,24.77,33,Active,12.2
MTR02000,Central,Commercial,2025-08-16,153.72,135.02,118,Faulty,4.71
MTR02001,Central,Residential,2025-05-23,58.81,82.02,101,Faulty,4.72
MTR02002,West,Industrial,2025-09-29,831.65,35.13,170,Faulty,7.68
MTR02003,North,Commercial,2025-01-08,1089.98,30.51,200,Active,5.02
MTR02004,East,Commercial,2025-03-09,904.23,127.29,137,Active,9.78
MTR02005,East,Industrial,2025-12-23,448.78,72.5,44,Faulty,4.12
MTR02006,South,Commercial,2025-11-17,498.23,84.06,75,Faulty,8.21
MTR02007,East,Commercial,2025-05-02,347.64,99.35,203,Active,12.45
MTR02008,North,Residential,2025-02-23,507.29,132.35,8,Faulty,3.68
MTR02009,East,Residential,2025-01-11,257.39,76.23,56,Faulty,7.93
MTR02010,North,Industrial,2025-11-22,229.0,116.38,162,Faulty,7.09
MTR02011,East,Industrial,2025-03-18,892.16,99.28,75,Faulty,10.02
MTR02012,East,Commercial,2025-03-03,710.46,18.5,116,Active,12.19
MTR02013,South,Residential,2025-02-21,792.49,48.65,268,Faulty,7.68
MTR02014,North,Industrial,2025-04-20,605.03,90.37,269,Faulty,11.37
MTR02015,North,Industrial,2025-02-04,634.66,101.74,155,Faulty,7.87
MTR02016,South,Commercial,2025-10-28,76.23,44.08,229,Faulty,9.61
MTR02017,South,Industrial,2025-04-18,110.63,39.65,28,Active,5.8
MTR02018,Central,Commercial,2025-04-29,563.6,48.78,155,Active,10.81
MTR02019,West,Commercial,2025-12-15,923.86,90.13,183,Faulty,11.99
MTR02020,West,Industrial,2025-10-10,1140.76,35.99,165,Active,10.34
MTR02021,Central,Commercial,2025-04-06,900.11,89.52,127,Active,7.25
MTR02022,Central,Commercial,2025-12-14,772.61,131.29,263,Faulty,3.96
MTR02023,North,Industrial,2025-03-19,1080.45,139.73,129,Faulty,9.37
MTR02024,Central,Industrial,2025-05-14,1052.52,138.28,200,Faulty,3.78
MTR02025,Central,Industrial,2025-06-17,661.82,101.59,119,Faulty,5.54
MTR02026,North,Industrial,2025-03-12,759.56,58.95,190,Faulty,8.83
MTR02027,Central,Residential,2025-04-03,86.93,74.32,196,Faulty,8.77
MTR02028,West,Residential,2025-04-10,615.12,55.49,103,Faulty,4.84
MTR02029,South,Commercial,2025-12-03,1117.04,118.63,90,Faulty,8.71
MTR02030,Central,Commercial,2025-11-01,616.61,79.47,212,Active,10.75
MTR02031,Central,Residential,2025-09-09,818.32,82.64,116,Faulty,4.68
MTR02032,North,Commercial,2025-05-14,856.23,72.59,205,Faulty,11.7
MTR02033,Central,Industrial,2025-12-06,725.75,146.71,162,Active,10.0
MTR02034,Central,Commercial,2025-07-18,245.39,71.51,160,Active,12.46
MTR02035,Central,Industrial,2025-04-09,341.72,132.65,272,Active,12.22
MTR02036,Central,Commercial,2025-05-21,672.88,58.34,284,Faulty,11.82
MTR02037,North,Commercial,2025-03-01,126.42,81.02,32,Faulty,5.5
MTR02038,West,Commercial,2025-12-22,247.41,19.2,68,Active,10.11
MTR02039,North,Residential,2025-06-01,154.34,46.85,235,Faulty,10.89
MTR02040,West,Residential,2025-05-14,976.17,74.22,256,Active,8.45
MTR02041,North,Industrial,2025-06-26,727.48,76.67,32,Faulty,10.64
MTR02042,East,Residential,2025-04-05,432.29,31.98,100,Active,3.72
MTR02043,Central,Industrial,2025-12-04,771.49,63.71,157,Active,5.27
MTR02044,South,Residential,2025-11-18,1110.71,104.95,259,Faulty,5.97
MTR02045,North,Residential,2025-01-29,603.08,85.03,129,Faulty,8.22
MTR02046,East,Commercial,2025-08-29,353.03,17.64,257,Active,9.7
MTR02047,West,Commercial,2025-06-07,1171.34,20.93,19,Active,5.54
MTR02048,East,Industrial,2025-02-26,781.03,44.66,149,Faulty,3.73
MTR02049,South,Industrial,2025-02-20,571.63,29.2,250,Faulty,9.46
MTR02050,East,Industrial,2025-01-27,767.49,146.94,278,Active,5.6
MTR02051,West,Industrial,2025-10-27,425.52,104.69,255,Active,8.51
MTR02052,Central,Residential,2025-08-04,964.61,96.37,24,Active,4.4
MTR02053,South,Industrial,2025-11-03,837.2,101.53,254,Active,3.69
MTR02054,West,Residential,2025-10-02,1042.82,115.34,249,Faulty,7.79
MTR02055,South,Residential,2025-12-07,111.04,23.93,26,Faulty,3.99
MTR02056,North,Residential,2025-08-06,266.88,81.94,279,Faulty,8.33
MTR02057,South,Residential,2025-12-02,799.24,147.07,212,Active,8.7
MTR02058,South,Commercial,2025-06-27,1028.64,46.93,15,Active,10.39
MTR02059,East,Industrial,2025-10-30,458.41,67.51,246,Faulty,7.66
MTR02060,North,Commercial,2025-01-29,962.0,107.19,82,Faulty,7.21
MTR02061,South,Commercial,2025-08-01,824.77,126.96,178,Faulty,11.14
MTR02062,North,Residential,2025-05-20,921.15,142.69,91,Faulty,12.32
MTR02063,Central,Commercial,2025-11-14,1106.37,58.19,195,Faulty,7.79
MTR02064,Central,Residential,2025-12-18,978.42,108.05,216,Active,6.79
MTR02065,Central,Industrial,2025-05-07,329.64,119.48,258,Faulty,12.39
MTR02066,Central,Residential,2025-01-16,446.41,41.74,193,Active,5.9
MTR02067,Central,Residential,2025-09-10,87.38,65.08,179,Active,9.83
MTR02068,Central,Residential,2025-11-18,587.07,41.16,248,Active,4.11
MTR02069,North,Commercial,2025-03-30,773.93,23.11,67,Faulty,7.41
MTR02070,West,Residential,2025-06-20,97.25,141.16,179,Active,3.57
MTR02071,Central,Residential,2025-05-12,919.57,49.75,193,Active,7.33
MTR02072,Central,Commercial,2025-11-04,911.9,37.15,185,Faulty,11.48
MTR02073,South,Residential,2025-04-01,347.54,13.0,178,Faulty,4.34
MTR02074,East,Industrial,2025-12-31,851.36,140.86,192,Faulty,11.34
MTR02075,Central,Commercial,2025-01-04,436.07,93.46,59,Faulty,7.34
MTR02076,North,Industrial,2025-06-01,255.69,78.0,175,Active,7.25
MTR02077,West,Commercial,2025-10-29,625.45,70.04,151,Faulty,6.48
MTR02078,North,Industrial,2025-09-25,1106.45,53.69,3,Faulty,11.16
MTR02079,North,Commercial,2025-06-08,526.49,72.15,218,Faulty,8.52
MTR02080,Central,Commercial,2025-09-26,821.13,68.15,68,Faulty,11.74
MTR02081,North,Residential,2025-05-28,98.25,116.77,265,Faulty,8.1
MTR02082,East,Commercial,2025-11-15,1027.3,109.89,126,Active,7.65
MTR02083,Central,Residential,2025-05-05,1045.01,22.8,105,Active,7.93
MTR02084,East,Residential,2025-07-16,928.01,90.99,298,Faulty,7.65
MTR02085,Central,Commercial,2025-07-03,559.42,129.5,61,Active,4.66
MTR02086,Central,Commercial,2025-01-08,478.72,88.64,60,Active,4.14
MTR02087,North,Industrial,2025-04-25,951.98,112.26,49,Faulty,9.79
MTR02088,Central,Industrial,2025-02-19,312.5,36.73,234,Faulty,8.97
MTR02089,West,Industrial,2025-01-13,372.88,14.42,81,Active,11.37
MTR02090,Central,Residential,2025-12-17,145.22,139.59,248,Faulty,10.06
MTR02091,South,Industrial,2025-12-29,745.97,147.51,54,Faulty,11.52
MTR02092,East,Industrial,2025-07-05,648.72,79.31,266,Active,3.7
MTR02093,East,Residential,2025-02-02,1057.95,128.04,71,Active,7.7
MTR02094,Central,Commercial,2025-09-17,486.09,82.37,64,Faulty,11.82
MTR02095,South,Residential,2025-03-20,762.26,78.2,51,Faulty,6.09
MTR02096,South,Commercial,2025-12-20,437.52,100.08,297,Faulty,10.78
MTR02097,North,Residential,2025-05-21,225.05,83.5,202,Active,10.26
MTR02098,South,Industrial,2025-12-24,342.47,139.9,243,Faulty,6.95
MTR02099,Central,Industrial,2025-11-29,113.01,124.03,24,Active,9.06
MTR02100,South,Residential,2025-03-31,455.23,94.52,163,Faulty,4.68
MTR02101,South,Commercial,2025-12-29,453.24,107.16,61,Active,11.8
MTR02102,East,Commercial,2025-11-25,589.51,97.7,158,Faulty,9.98
MTR02103,West,Commercial,2025-12-16,606.49,145.43,277,Active,6.02
MTR02104,South,Residential,2025-02-13,511.33,122.54,49,Active,6.92
MTR02105,West,Commercial,2025-05-20,601.44,133.94,53,Faulty,4.71
MTR02106,South,Commercial,2025-04-19,60.33,109.14,172,Active,10.79
MTR02107,Central,Industrial,2025-08-04,356.72,13.76,105,Active,8.29
MTR02108,South,Residential,2025-05-08,351.36,116.11,40,Active,9.7
MTR02109,Central,Commercial,2025-11-02,151.34,49.83,195,Active,7.94
MTR02110,South,Residential,2025-02-25,505.99,47.05,223,Faulty,11.41
MTR02111,East,Industrial,2025-12-26,139.67,8.66,197,Active,6.85
MTR02112,West,Commercial,2025-06-16,1042.46,5.16,100,Active,5.77
MTR02113,North,Industrial,2025-03-07,61.45,119.08,231,Faulty,9.59
MTR02114,East,Commercial,2025-03-30,505.83,48.41,17,Active,10.36
MTR02115,South,Residential,2025-07-01,611.66,127.9,214,Active,7.15
MTR02116,South,Industrial,2025-01-09,330.63,124.94,195,Faulty,4.09
MTR02117,South,Commercial,2025-06-08,452.43,103.93,243,Active,5.48
MTR02118,North,Commercial,2025-12-05,867.66,65.62,161,Faulty,3.97
MTR02119,West,Commercial,2025-09-16,660.87,96.86,51,Active,4.84
MTR02120,North,Industrial,2025-03-03,620.89,108.13,235,Active,10.96
MTR02121,Central,Commercial,2025-05-03,813.96,139.37,273,Active,5.97
MTR02122,North,Residential,2025-02-16,69.91,14.6,251,Faulty,9.68
MTR02123,North,Industrial,2025-04-02,590.86,112.09,166,Active,4.0
MTR02124,Central,Residential,2025-04-12,1199.57,147.89,153,Faulty,6.43
MTR02125,East,Commercial,2025-07-17,1127.82,98.95,178,Faulty,7.75
MTR02126,North,Commercial,2025-07-07,882.48,55.64,123,Active,8.58
MTR02127,West,Commercial,2025-06-15,972.12,40.57,230,Faulty,6.57
MTR02128,Central,Commercial,2025-03-09,937.28,106.04,79,Active,5.32
MTR02129,East,Residential,2025-03-15,509.79,110.89,155,Faulty,8.71
MTR02130,North,Industrial,2025-07-12,304.56,18.58,209,Active,6.73
MTR02131,North,Residential,2025-02-26,634.51,107.77,136,Faulty,8.37
MTR02132,Central,Industrial,2025-02-09,547.87,41.41,296,Active,11.31
MTR02133,North,Commercial,2025-04-05,1099.95,46.94,93,Active,10.57
MTR02134,North,Commercial,2025-07-08,293.82,70.24,106,Active,7.69
MTR02135,South,Industrial,2025-10-23,711.56,117.39,133,Active,4.74
MTR02136,Central,Commercial,2025-04-21,528.89,79.08,216,Faulty,6.3
MTR02137,East,Industrial,2025-09-06,308.71,26.68,153,Faulty,4.26
MTR02138,South,Commercial,2025-06-29,104.72,132.49,196,Faulty,4.13
MTR02139,North,Residential,2025-02-17,183.57,139.62,295,Active,10.77
MTR02140,Central,Industrial,2025-07-12,629.32,125.85,117,Active,7.29
MTR02141,South,Industrial,2025-04-03,419.04,99.18,128,Active,9.05
MTR02142,North,Commercial,2025-05-09,303.0,44.61,11,Active,11.96
MTR02143,West,Industrial,2025-11-19,311.21,10.11,5,Faulty,6.51
MTR02144,West,Residential,2025-08-16,613.9,94.43,141,Faulty,9.43
MTR02145,Central,Commercial,2025-01-16,976.26,95.75,77,Faulty,12.45
MTR02146,South,Industrial,2025-03-26,418.66,112.68,89,Active,7.01
MTR02147,North,Residential,2025-12-20,686.18,20.15,294,Faulty,7.96
MTR02148,Central,Commercial,2025-03-15,887.28,94.15,140,Active,3.56
MTR02149,South,Industrial,2025-09-04,766.67,148.64,223,Active,7.1
MTR02150,South,Commercial,2025-12-04,722.8,68.87,274,Active,11.39
MTR02151,West,Industrial,2025-06-10,1197.71,105.55,200,Faulty,7.62
MTR02152,North,Residential,2025-08-03,1017.38,84.63,176,Faulty,4.89
MTR02153,North,Industrial,2025-08-31,414.32,37.4,103,Active,8.98
MTR02154,East,Residential,2025-05-19,316.58,14.64,44,Faulty,10.93
MTR02155,West,Industrial,2025-06-26,632.68,21.17,191,Active,7.34
MTR02156,North,Commercial,2025-10-13,145.84,76.02,120,Faulty,8.89
MTR02157,North,Industrial,2025-10-17,312.38,91.24,189,Faulty,12.07
MTR02158,North,Industrial,2025-10-29,205.96,76.82,188,Faulty,7.41
MTR02159,North,Commercial,2025-04-11,513.84,31.7,104,Active,3.72
MTR02160,South,Residential,2025-03-25,908.04,68.99,115,Active,6.82
